user_id,day_type,is_weekday,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,work_intensity_ratio,meeting_burden,break_adequacy,screen_time_per_meeting,workload_pressure,high_workload_flag,sleep_deficit,recovery_index,fatigue_risk,health_risk_score,poor_recovery_flag,task_efficiency,work_hours_productivity,work_life_balance_score,burnout_score,burnout_score_normalized,burnout_risk,high_burnout_risk_flag,medium_high_burnout_risk_flag,after_hours_work_hours_est
103,Weekday,1,8.56,12.04,4,4,1,7.94,90.5,1.39,0.46,0.46,2.94,10.56,1,0.06,-0.1,0.13,1.6,0,10.45,3885.47,53.31,21.36,13.34,Low,0,0,0.86
103,Weekday,1,7.47,11.24,3,3,0,7.13,82.4,1.48,0.4,0.4,3.63,8.22,1,0.87,-1.11,0.54,9.8,0,10.89,4136.48,59.6,32.74,21.38,Low,0,0,0
103,Weekend,0,3,6.65,0,4,1,4.8,76.8,2.15,0,1.29,66.5,4,0,3.2,2.15,-0.55,16,0,24.77,6144,52,37.58,24.81,Low,0,0,0.3
103,Weekend,0,3.48,5.21,1,2,0,7.07,79.9,1.46,0.28,0.56,4.74,3.73,0,0.93,3.86,-5.4,4.65,0,22.32,6136.32,63.1,36.86,24.3,Low,0,0,0
103,Weekend,0,3.38,5.82,1,5,0,5.76,81.7,1.67,0.29,1.44,5.29,3.63,0,2.24,4.94,-2.82,11.2,0,23.48,6329.03,89.68,36.34,23.93,Low,0,0,0
103,Weekend,0,4.86,6.98,0,5,0,8.41,73.2,1.41,0,1.01,69.8,4.86,0,-0.41,6.43,-5.64,0,0,14.76,4948.32,100,39.29,26.01,Low,0,0,0
103,Weekday,1,8.85,10.99,4,5,1,6.87,70.1,1.23,0.45,0.56,2.68,10.85,1,1.13,0.88,0.69,12.5,0,7.83,2874.1,56.12,51.77,34.84,Low,0,0,0.88
103,Weekend,0,4.6,6.47,3,5,1,4.81,59.1,1.38,0.64,1.06,2.09,6.35,0,3.19,3.34,-0.75,15.95,0,12.57,4097.6,57.67,61.88,41.99,Low,0,0,0.46
103,Weekday,1,9.11,12.02,5,4,1,5.19,53.9,1.31,0.54,0.43,2.36,11.36,1,2.81,-2.83,4.23,56.4,1,5.85,2116.47,30.49,78.36,53.64,Medium,0,1,0.91
104,Weekend,0,3,5.71,0,5,0,5.72,105.1,1.84,0,1.61,57.1,3,0,2.28,5.01,-2.87,11.4,0,33.9,8408,90.9,2.59,0.06,Low,0,0,0
104,Weekend,0,4.45,7.58,2,1,1,6.27,92.4,1.67,0.44,0.22,3.61,5.95,0,1.73,-0.31,-1.82,8.65,0,20.31,6498.8,21.22,12.62,7.16,Low,0,0,0.45
104,Weekend,0,3.98,5.53,0,2,0,7.88,97.6,1.36,0,0.49,55.3,3.98,0,0.12,4.35,-6.29,0.6,0,23.92,7170.35,67.18,10.4,5.59,Low,0,0,0
104,Weekend,0,4.54,7.51,0,5,1,4.5,77.2,1.62,0,1.08,75.1,5.54,0,3.5,1.99,0.76,25.1,0,16.64,5383.41,55.59,21.93,13.74,Low,0,0,0.45
104,Weekday,1,9.63,13.53,2,3,0,7.75,89.6,1.39,0.21,0.31,6.44,10.13,0,0.25,-2.78,1.9,20.3,0,9.21,3207.68,55.6,24.94,15.87,Low,0,0,0
104,Weekday,1,9.18,12.33,3,5,0,6.77,72.5,1.33,0.32,0.54,3.98,9.93,1,1.23,-0.56,2.18,27.9,0,7.81,2813,74.06,39.38,26.08,Low,0,0,0
104,Weekend,0,3,5.7,1,4,0,7.61,82.1,1.84,0.32,1.29,5.18,3.25,0,0.39,5.91,-5.72,1.95,0,26.48,6568,93.08,34.71,22.78,Low,0,0,0
104,Weekday,1,9.32,11.7,2,3,0,5,67,1.24,0.21,0.32,5.57,9.82,0,3,-3.7,4.2,57,1,7.11,2537.07,36.22,49.36,33.14,Low,0,0,0
104,Weekday,1,9.48,12.58,1,4,0,8.02,71.2,1.31,0.1,0.42,11.44,9.73,0,-0.02,-0.56,0.55,5.4,0,7.43,2620.16,70.23,54.11,36.49,Low,0,0,0
104,Weekend,0,3.33,5.13,4,4,0,9.28,56.8,1.5,1.17,1.17,1.25,4.33,0,-1.28,8.15,-8.79,0,0,16.56,4419.04,100,59.81,40.52,Low,0,0,0
105,Weekday,1,8.28,11.18,3,5,0,5.91,84,1.33,0.36,0.6,3.61,9.03,1,2.09,-0.27,2.31,33.6,1,10.02,3763.2,71.21,19.09,11.73,Low,0,0,0
105,Weekend,0,3,4.97,1,3,1,6.64,82.7,1.6,0.32,0.97,4.52,4.25,0,1.36,4.67,-4.99,6.8,0,26.68,6616,53.8,20.97,13.06,Low,0,0,0.3
105,Weekend,0,5.85,7.55,0,2,0,6.18,99,1.27,0,0.34,75.5,5.85,0,1.82,0.63,-1.72,9.1,0,16.64,6039,46.95,17.58,10.66,Low,0,0,0
105,Weekday,1,8.67,10.48,5,3,0,6.21,75,1.19,0.57,0.34,2.05,9.92,1,1.79,-1.27,1.17,20.6,0,8.55,3165,47.9,36.22,23.84,Low,0,0,0
105,Weekday,1,5.73,8.86,2,4,1,7.13,73.1,1.52,0.34,0.69,4.22,7.23,0,0.87,2.27,-1.84,4.35,0,12.54,4517.58,58.55,41.94,27.89,Low,0,0,0.57
105,Weekend,0,3.89,6.06,0,3,0,7.52,82.4,1.52,0,0.75,60.6,3.89,0,0.48,4.46,-5.22,2.4,0,20.65,6103.09,76.84,38.01,25.11,Low,0,0,0
105,Weekend,0,5.76,9.69,0,2,0,7.67,69.9,1.65,0,0.34,96.9,5.76,0,0.33,-0.02,-1.81,1.65,0,11.93,4305.84,58.49,46.05,30.79,Low,0,0,0
105,Weekday,1,10.44,14.42,3,3,0,6.55,59.8,1.37,0.28,0.28,4.65,11.19,1,1.45,-4.87,4.6,53.2,0,5.67,1817.92,43.36,60.69,41.15,Low,0,0,0
105,Weekday,1,7.2,10.19,2,3,0,6,54.8,1.4,0.27,0.41,4.85,7.7,0,2,-1.19,1.19,21.9,0,7.51,2849.6,52.2,68.81,46.89,Low,0,0,0
105,Weekend,0,5.9,9.32,0,4,1,7.6,55,1.55,0,0.67,93.2,6.9,0,0.4,2.28,-2.08,2,0,9.17,3336.67,61.4,72.55,49.53,Medium,0,1,0.59
106,Weekend,0,5.2,7.05,0,4,0,8.09,98.4,1.33,0,0.75,70.5,5.2,0,-0.09,5.04,-5.08,0,0,18.57,6428.8,87.88,10.99,6,Low,0,0,0
106,Weekend,0,6.69,10.16,0,2,0,7.23,81.9,1.5,0,0.29,101.6,6.69,0,0.77,-0.93,-0.69,3.85,0,12.06,4537.26,51.46,22.36,14.04,Low,0,0,0
106,Weekday,1,8.31,10.2,5,5,1,5.06,76.9,1.21,0.59,0.59,2,10.56,1,2.94,-0.14,2.61,40.8,1,9.14,3429.74,44.71,35.77,23.53,Low,0,0,0.83
106,Weekend,0,4.03,6.57,1,4,0,6.83,87.2,1.59,0.24,0.97,5.97,4.28,0,1.17,4.26,-3.68,5.85,0,21.11,6377.23,83.1,32.52,21.23,Low,0,0,0
106,Weekend,0,5.38,9.03,2,4,0,5.76,66.6,1.65,0.36,0.73,4.3,5.88,0,2.24,0.73,0.39,15.1,0,12.15,4271.28,69.68,45.26,30.24,Low,0,0,0
106,Weekend,0,5.17,8.83,1,3,1,7.15,65.5,1.68,0.19,0.57,8.03,6.42,0,0.85,1.32,-1.9,4.25,0,12.43,4292.43,48.94,50.58,34,Low,0,0,0.52
106,Weekend,0,5.31,8.92,2,1,0,6.35,57.9,1.65,0.37,0.18,4.25,5.81,0,1.65,-1.57,-0.6,8.25,0,10.7,3740.34,38.39,58.92,39.9,Low,0,0,0
106,Weekend,0,3.04,5.51,0,1,1,6.51,56.6,1.75,0,0.32,55.1,4.04,0,1.49,2,-4.26,7.45,0,18.03,4512.91,28.66,61.61,41.8,Low,0,0,0.3
106,Weekday,1,8.36,10.1,0,2,0,7.41,60.3,1.19,0,0.24,101,8.36,0,0.59,-0.69,-1.02,2.95,0,7.13,2669.28,46.14,66.23,45.06,Low,0,0,0
106,Weekday,1,7.79,11.35,2,4,1,7.56,46.5,1.44,0.25,0.51,5.4,9.29,0,0.44,0.21,0.01,2.3,0,5.89,2235.1,53.54,80,54.8,Medium,0,1,0.78
107,Weekday,1,6.57,9.15,3,1,0,7.42,83.2,1.37,0.45,0.15,2.95,7.32,1,0.58,-0.73,-1.98,2.9,0,12.47,4675.84,41.37,16.76,10.08,Low,0,0,0
107,Weekday,1,10.19,12.44,5,5,1,5.96,86.9,1.21,0.49,0.49,2.44,12.44,1,2.04,-1.48,3.5,45.2,1,8.45,2786.59,43.94,22.36,14.04,Low,0,0,1.02
107,Weekend,0,3.93,5.65,1,5,0,5.73,70.4,1.4,0.25,1.24,5.14,4.18,0,2.27,5.08,-2.94,11.35,0,17.47,5195.52,87.26,29.29,18.94,Low,0,0,0
107,Weekday,1,6.91,9.69,3,5,0,8.78,91.4,1.38,0.43,0.71,3.13,7.66,1,-0.78,4.09,-3.48,0,0,13.04,4929.51,98.21,23.2,14.64,Low,0,0,0
107,Weekday,1,9.26,13.15,2,2,1,8.22,71.9,1.4,0.21,0.21,6.26,10.76,0,-0.22,-2.93,0.82,7.1,0,7.68,2751.37,28.61,36.71,24.19,Low,0,0,0.93
107,Weekend,0,3.55,7.44,0,4,0,7.54,72.7,2.04,0,1.1,74.4,3.55,0,0.46,4.1,-3.87,2.3,0,19.92,5549.43,90.35,36.19,23.82,Low,0,0,0
107,Weekday,1,6.85,8.98,7,4,0,6.61,78,1.29,1.01,0.58,1.26,8.6,1,1.39,1.63,-0.94,6.95,0,11.22,4238,70.18,38.61,25.53,Low,0,0,0
107,Weekday,1,9.46,11.62,5,2,0,7.53,66.4,1.22,0.52,0.21,2.28,10.71,1,0.47,-2.09,0.32,5.6,0,6.95,2452.37,42.63,49.04,32.91,Low,0,0,0
107,Weekend,0,4.41,6.35,1,4,0,6.54,64.5,1.41,0.22,0.89,5.77,4.66,0,1.46,4.19,-3.46,7.3,0,14.3,4553.7,79.41,50.47,33.92,Low,0,0,0
107,Weekday,1,9.32,13.14,2,3,0,9.09,64.8,1.39,0.21,0.32,6.26,9.82,0,-1.09,-1.05,-0.49,0,0,6.88,2453.76,66.9,54.58,36.83,Low,0,0,0
108,Weekday,1,8.44,12.18,4,3,0,6.38,92.6,1.43,0.47,0.35,2.97,9.44,1,1.62,-2.8,2.61,34.2,0,10.84,4049.71,50.09,15.98,9.53,Low,0,0,0
108,Weekend,0,5.3,8.62,0,5,1,6.65,86,1.6,0,0.93,86.2,6.3,0,1.35,3.03,-1.36,6.75,0,15.93,5561.33,68.68,20.06,12.42,Low,0,0,0.53
108,Weekday,1,8.16,11.92,2,4,0,7.1,77.5,1.44,0.24,0.48,5.68,8.66,0,0.9,-0.82,1.27,17.2,0,9.38,3534,68.61,26.36,16.87,Low,0,0,0
108,Weekend,0,4.66,6.81,1,4,0,7.8,87,1.43,0.21,0.84,6.19,4.91,0,0.2,4.99,-4.89,1,0,18.28,5997.2,87.86,22.9,14.43,Low,0,0,0
108,Weekday,1,7.84,11.16,1,4,1,6.39,97.7,1.41,0.13,0.5,10.15,9.09,0,1.61,-0.77,1.58,23.8,0,12.3,4663.55,44.56,21.86,13.69,Low,0,0,0.78
108,Weekday,1,10.59,12.09,3,1,0,8.08,80,1.13,0.28,0.09,3.9,11.34,1,-0.08,-3.01,-0.03,0,0,7.48,2352,30.24,33.27,21.76,Low,0,0,0
108,Weekday,1,7.69,9.55,2,5,1,8.05,91.2,1.23,0.26,0.64,4.55,9.19,0,-0.05,3.5,-2.53,0,0,11.71,4444.48,69.61,31.36,20.41,Low,0,0,0.77
108,Weekday,1,7.7,11.57,2,1,1,6.15,80.4,1.48,0.26,0.13,5.51,9.2,0,1.85,-4.42,2.34,32.7,0,10.31,3912.8,7.32,39.84,26.4,Low,0,0,0.77
108,Weekday,1,10.53,13.53,5,5,0,5.31,61.4,1.27,0.47,0.47,2.65,11.78,1,2.69,-3.22,5.56,69.1,1,5.78,1829.72,57.7,52.52,35.37,Low,0,0,0
108,Weekend,0,6.6,8.4,0,4,0,7.08,62.5,1.25,0,0.6,84,6.6,0,0.92,2.68,-2.22,4.6,0,9.33,3500,74.7,53.31,35.93,Low,0,0,0
109,Weekday,1,9.21,12.32,8,2,0,6.86,82.3,1.32,0.86,0.21,1.52,11.21,1,1.14,-3.46,2.03,26,0,8.84,3176.78,38.61,24.25,15.38,Low,0,0,0
109,Weekend,0,6.1,9.58,0,1,1,6,83.5,1.55,0,0.16,95.8,7.1,0,2,-2.58,0.58,15.8,0,13.47,4954.33,12.6,28.17,18.15,Low,0,0,0.61
109,Weekend,0,6.65,10.04,1,2,0,9.06,85,1.49,0.15,0.3,9.13,6.9,0,-1.06,1.02,-3.55,0,0,12.59,4731.67,65.35,30.1,19.52,Low,0,0,0
109,Weekend,0,6.32,8.59,1,4,0,6.22,70.2,1.34,0.16,0.62,7.81,6.57,0,1.78,1.63,-0.74,8.9,0,10.93,4062.24,69.37,38.66,25.57,Low,0,0,0
109,Weekend,0,3.53,5.89,1,1,1,7.23,72.6,1.62,0.28,0.28,5.35,4.78,0,0.77,2.34,-4.96,3.85,0,20,5551.48,32.1,39.53,26.18,Low,0,0,0.35
109,Weekend,0,3,5.36,1,4,0,7.54,81.1,1.73,0.32,1.29,4.87,3.25,0,0.46,6.18,-5.95,2.3,0,26.16,6488,92.55,35.46,23.31,Low,0,0,0
109,Weekday,1,7.21,9.82,3,5,0,7.47,73.3,1.34,0.41,0.68,3.17,7.96,1,0.53,2.65,-1.38,2.65,0,10.03,3806.71,87.18,42.04,27.96,Low,0,0,0
109,Weekend,0,4.95,7.68,0,2,0,7.89,77,1.52,0,0.4,76.8,4.95,0,0.11,2.21,-4.15,0.55,0,15.25,5159,63.38,41.58,27.63,Low,0,0,0
109,Weekend,0,4.12,6.64,0,1,0,8.45,72.7,1.57,0,0.24,66.4,4.12,0,-0.45,2.81,-6.03,0,0,17.23,5273.17,58.9,43.65,29.1,Low,0,0,0
109,Weekday,1,7.91,10.57,2,2,1,4.6,63.1,1.32,0.25,0.25,5.03,9.41,0,3.4,-3.97,3.67,53.7,1,7.88,2982.53,6.86,54.28,36.61,Low,0,0,0.79
110,Weekday,1,9.96,13.82,4,1,1,8.1,78.9,1.37,0.4,0.1,3.37,11.96,1,-0.1,-4.72,1.67,16.2,0,7.84,2651.04,12.91,32.46,21.19,Low,0,0,1
110,Weekend,0,3,6.99,0,3,1,5.7,78.8,2.25,0,0.97,69.9,4,0,2.3,1.71,-1.56,11.5,0,25.42,6304,46.75,34.96,22.95,Low,0,0,0.3
110,Weekend,0,3.97,5.8,1,2,0,7.37,68,1.43,0.25,0.49,5.27,4.22,0,0.63,3.57,-5.26,3.15,0,16.71,5000.27,63.4,40.28,26.71,Low,0,0,0
110,Weekday,1,10.15,12.49,1,2,0,6.73,76.4,1.22,0.1,0.2,11.35,10.4,0,1.27,-3.76,2.39,30.3,0,7.45,2470.27,33.87,46.9,31.4,Low,0,0,0
110,Weekend,0,6.01,9.57,0,1,1,6.93,65.9,1.57,0,0.16,95.7,7.01,0,1.07,-1.64,-0.82,5.35,0,10.79,3949.61,19.93,57.5,38.89,Low,0,0,0.6
110,Weekend,0,4.27,6.01,0,1,1,5.1,65.9,1.38,0,0.23,60.1,5.27,0,2.9,0.09,-1.64,14.5,0,15.08,4714.05,13.17,61.97,42.05,Low,0,0,0.43
110,Weekday,1,10.43,14.22,3,5,1,6.17,46.8,1.35,0.28,0.47,4.59,12.18,1,1.83,-3.05,4.97,58.8,0,4.44,1425.84,44.56,82.82,56.8,Medium,0,1,1.04
110,Weekend,0,4.42,6.92,1,2,0,5.1,48.5,1.53,0.22,0.44,6.29,4.67,0,2.9,0.18,-0.73,14.5,0,10.73,3420.87,44.57,85.61,58.77,Medium,0,1,0
110,Weekend,0,5.63,7.45,3,1,1,7.92,40,1.3,0.52,0.17,2.4,7.38,0,0.08,1.47,-4.43,0.4,0,6.98,2498.67,28.88,95.45,65.73,Medium,0,1,0.56
110,Weekend,0,4.57,7.29,1,3,1,7.06,40,1.56,0.21,0.64,6.63,5.82,0,0.94,2.77,-3.3,4.7,0,8.57,2781.33,50.67,99.21,68.38,Medium,0,1,0.46
111,Weekend,0,3.73,5.66,1,5,0,5.47,88.8,1.48,0.26,1.31,5.15,3.98,0,2.53,4.81,-2.54,12.65,0,23.19,6671.84,86.1,10.04,5.33,Low,0,0,0
111,Weekend,0,6.64,9.54,0,1,0,7.17,88.9,1.42,0,0.15,95.4,6.64,0,0.83,-1.37,-1.21,4.15,0,13.19,4954.69,39.22,13.42,7.72,Low,0,0,0
111,Weekday,1,7.96,11.26,5,4,0,5.44,74.5,1.4,0.62,0.5,2.21,9.21,1,2.56,-1.82,3.1,43.8,1,9.24,3496.53,56.96,26.08,16.67,Low,0,0,0
111,Weekday,1,9.27,12.54,6,4,0,9,78.4,1.34,0.64,0.43,2.06,10.77,1,-1,0.46,-0.96,0,0,8.37,2994.88,78.42,31.49,20.5,Low,0,0,0
111,Weekend,0,4.56,7.46,1,4,0,9.28,95.7,1.6,0.21,0.86,6.78,4.81,0,-1.28,5.82,-6.46,0,0,20.54,6660.72,99.36,24.62,15.64,Low,0,0,0
111,Weekend,0,5,7.29,1,4,0,6.75,79.2,1.43,0.2,0.78,6.63,5.25,0,1.25,3.46,-2.84,6.25,0,15.53,5280,78.62,32.67,21.33,Low,0,0,0
111,Weekday,1,10.43,12.67,2,3,0,6.77,73,1.2,0.19,0.28,6.03,10.93,0,1.23,-2.9,2.52,31.3,0,6.93,2224.07,45.06,42.32,28.16,Low,0,0,0
111,Weekend,0,4.93,7.01,2,4,1,7.55,76.4,1.39,0.4,0.8,3.34,6.43,0,0.45,4.54,-4.31,2.25,0,15.19,5128.99,64.9,43.56,29.03,Low,0,0,0.49
111,Weekend,0,3.22,5.31,0,2,0,5.49,77.6,1.6,0,0.6,53.1,3.22,0,2.51,2.18,-2.92,12.55,0,23.37,6094.19,52.3,43.57,29.04,Low,0,0,0
111,Weekday,1,10.02,12.14,2,5,0,7.93,68.7,1.2,0.2,0.49,5.78,10.52,0,0.07,0.79,0.25,2.8,0,6.79,2280.84,79.4,52.78,35.55,Low,0,0,0
112,Weekday,1,7.92,10.2,2,5,0,7.83,94.3,1.27,0.25,0.62,4.86,8.42,0,0.17,2.63,-1.55,0.85,0,11.76,4450.96,87.04,9.12,4.68,Low,0,0,0
112,Weekend,0,3.52,5.05,0,4,1,7.53,84.9,1.4,0,1.1,50.5,4.52,0,0.47,6.48,-6.24,2.35,0,23.45,6497.68,70.4,13.01,7.43,Low,0,0,0.35
112,Weekend,0,5.16,8.2,0,1,0,7.88,87.5,1.56,0,0.19,82,5.16,0,0.12,0.68,-3.62,0.6,0,16.63,5740,50.46,12.96,7.4,Low,0,0,0
112,Weekday,1,8.08,9.75,5,1,0,7.36,86.1,1.19,0.61,0.12,1.91,9.33,1,0.64,-1.39,-1.29,3.2,0,10.53,3972.08,34.88,17.18,10.38,Low,0,0,0
112,Weekend,0,3.72,5.27,0,1,0,6.32,81.1,1.38,0,0.26,52.7,3.72,0,1.68,2.05,-4.21,8.4,0,21.23,6098.72,44.52,19.57,12.07,Low,0,0,0
112,Weekend,0,6.86,8.62,2,2,0,7.43,74,1.24,0.29,0.29,4.1,7.36,0,0.57,0.81,-2.53,2.85,0,10.63,4015.73,52.28,24.5,15.56,Low,0,0,0
112,Weekend,0,6.51,9.58,3,4,0,7.12,84.1,1.45,0.45,0.61,3.09,7.26,1,0.88,1.54,-1.1,4.4,0,12.72,4760.06,75.36,22.57,14.19,Low,0,0,0
112,Weekday,1,9.55,11.48,7,5,1,6.68,75.6,1.19,0.73,0.52,1.62,12.3,1,1.32,0.2,1.46,21.2,0,7.83,2746.8,51.9,31.15,20.26,Low,0,0,0.96
112,Weekend,0,4.1,6.45,0,4,0,7.3,79.9,1.54,0,0.95,64.5,4.1,0,0.7,4.85,-4.5,3.5,0,19.02,5806.07,86.35,29.36,18.99,Low,0,0,0
112,Weekend,0,4.53,6.85,1,1,0,7.48,82.2,1.48,0.22,0.22,6.23,4.78,0,0.52,1.63,-4.37,2.6,0,17.75,5737.56,49.98,29.35,18.99,Low,0,0,0
113,Weekday,1,9.39,13.32,3,4,1,8,83.5,1.4,0.32,0.42,4.3,11.14,1,0,-1.32,1.32,13.2,0,8.8,3122.9,50.44,21.16,13.19,Low,0,0,0.94
113,Weekend,0,5.03,7.78,0,2,0,6.92,80.5,1.52,0,0.39,77.8,5.03,0,1.08,1.14,-2.6,5.4,0,15.69,5350.57,55.78,23.39,14.77,Low,0,0,0
113,Weekday,1,10.01,11.78,2,5,0,5,86.5,1.17,0.2,0.49,5.61,10.51,0,3,-1.78,4.28,57.8,1,8.56,2877.57,57.46,25.22,16.07,Low,0,0,0
113,Weekend,0,3.26,6.37,0,1,0,5.34,85.2,1.9,0,0.3,63.7,3.26,0,2.66,-0.03,-1.64,13.3,1,25.36,6668.32,39.01,26.47,16.95,Low,0,0,0
113,Weekend,0,4.02,6.27,0,2,1,7.75,79.7,1.52,0,0.49,62.7,5.02,0,0.25,3.48,-5.36,1.25,0,19.34,5834.04,46.04,29.55,19.13,Low,0,0,0.4
113,Weekday,1,9.98,12.94,7,1,1,8.6,75.8,1.28,0.69,0.1,1.82,12.73,1,-0.6,-3.34,0.04,0,0,7.52,2536.77,16.58,37.46,24.72,Low,0,0,1
113,Weekday,1,8.7,11.3,1,3,0,7.33,78.3,1.28,0.11,0.34,10.27,8.95,0,0.67,-0.97,0.3,6.4,0,8.9,3288.6,56.18,39.54,26.19,Low,0,0,0
113,Weekday,1,7.93,11,4,4,0,7.84,69.2,1.37,0.5,0.5,2.68,8.93,1,0.16,0.84,-0.76,0.8,0,8.62,3261.63,75.08,46.42,31.06,Low,0,0,0
113,Weekend,0,4.75,7.99,1,5,1,7.55,68.6,1.65,0.21,1.03,7.26,6,0,0.45,4.56,-3.33,2.25,0,14.14,4687.67,77.62,47.95,32.14,Low,0,0,0.48
113,Weekend,0,5.7,9.39,2,5,0,7.52,68.7,1.62,0.34,0.86,4.47,6.2,0,0.48,3.13,-1.89,2.4,0,11.84,4259.4,93.6,49.31,33.1,Low,0,0,0
114,Weekend,0,6.31,8.41,0,2,1,6.53,85.9,1.31,0,0.31,84.1,7.31,0,1.47,0.12,-1.38,7.35,0,13.4,4976.47,27.73,22.02,13.8,Low,0,0,0.63
114,Weekday,1,10.17,13.55,5,5,0,6.19,75.7,1.32,0.49,0.49,2.66,11.42,1,1.81,-2.36,4.27,51.7,0,7.37,2437.54,65.75,41.18,27.35,Low,0,0,0
114,Weekday,1,9.77,13.45,4,5,1,9.46,62,1.36,0.41,0.51,3.28,11.77,1,-1.46,1.01,-0.74,0,0,6.28,2161.73,71.87,59.91,40.6,Low,0,0,0.98
114,Weekend,0,4.11,5.73,0,4,1,8.02,56.8,1.36,0,0.95,57.3,5.11,0,-0.02,6.29,-6.3,0,0,13.49,4123.68,71.71,63.08,42.84,Low,0,0,0.41
114,Weekday,1,8.95,11.85,1,4,0,6.99,61.5,1.31,0.11,0.44,10.77,9.2,0,1.01,-0.86,1.37,18.7,0,6.8,2480.5,64.63,70.54,48.11,Medium,0,1,0
114,Weekday,1,8.11,11.13,4,4,1,8.52,40,1.36,0.49,0.49,2.71,10.11,1,-0.52,1.39,-1.65,0,0,4.87,1837.33,59.46,90.57,62.28,Medium,0,1,0.81
114,Weekday,1,8.51,12.43,2,1,0,6.77,40,1.44,0.23,0.12,5.92,9.01,0,1.23,-4.66,2.28,28.9,0,4.65,1730.67,28.74,102.43,70.66,Medium,0,1,0
114,Weekday,1,8.96,10.75,2,1,0,6.71,40,1.19,0.22,0.11,5.12,9.46,0,1.29,-3.04,0.69,13.3,0,4.42,1610.67,26.48,113.9,78.77,High,1,1,0
114,Weekday,1,7.33,10.23,1,4,0,6.49,40,1.38,0.13,0.54,9.3,7.58,0,1.51,0.26,0.5,12.5,0,5.38,2045.33,67.36,120.94,83.75,High,1,1,0
114,Weekend,0,3.07,6.82,0,2,0,6.26,40,2.15,0,0.63,68.2,3.07,0,1.74,1.44,-2.57,8.7,0,12.62,3181.33,58.67,121.82,84.37,High,1,1,0
115,Weekend,0,4.19,6.44,2,2,1,7.45,92.7,1.5,0.47,0.47,3.07,5.69,0,0.55,3.01,-4.74,2.75,0,21.61,6680.58,43.11,15,8.84,Low,0,0,0.42
115,Weekday,1,10.79,13.18,1,1,0,5.34,84.4,1.21,0.09,0.09,11.98,11.04,0,2.66,-6.84,5.17,65,1,7.75,2368.83,8.89,24.14,15.3,Low,0,0,0
115,Weekend,0,4.38,5.98,0,5,0,7.1,90.4,1.33,0,1.12,59.8,4.38,0,0.9,6.12,-4.67,4.5,0,20.18,6400.32,95.73,21.57,13.48,Low,0,0,0
115,Weekend,0,4.05,6.26,1,2,0,6.34,87.4,1.51,0.24,0.48,5.69,4.3,0,1.66,2.08,-3.25,8.3,0,21.06,6380.2,55.35,23.71,15,Low,0,0,0
115,Weekend,0,4.24,5.79,0,3,1,7.46,94.5,1.33,0,0.69,57.9,5.24,0,0.54,4.67,-5.4,2.7,0,21.77,6778.8,54.99,21.74,13.6,Low,0,0,0.42
115,Weekday,1,8.4,10.83,2,4,1,5.31,86.5,1.27,0.24,0.47,5.16,9.9,0,2.69,-1.52,2.86,42.1,1,10.18,3806,34.22,29.78,19.29,Low,0,0,0.84
115,Weekend,0,7.06,10.88,1,3,0,4.72,78.8,1.52,0.14,0.42,9.89,7.31,0,3.28,-3.16,3.8,54.4,1,11.01,4171.15,43.16,36.37,23.95,Low,0,0,0
115,Weekday,1,6.44,9.91,3,5,0,6.2,72.7,1.52,0.46,0.76,3.2,7.19,0,1.8,1.29,0.61,15.1,0,11.12,4148.75,80.74,41.61,27.66,Low,0,0,0
115,Weekend,0,4.34,7.55,0,1,1,8.11,75.8,1.7,0,0.23,75.5,5.34,0,-0.11,1.56,-4.61,0,0,17.07,5386.85,35.46,41.86,27.83,Low,0,0,0.43
115,Weekday,1,9.65,11.64,5,5,0,8.76,76.8,1.19,0.51,0.51,2.28,10.9,1,-0.76,2.12,-1.5,0,0,7.88,2739.2,87.1,45.8,30.62,Low,0,0,0
116,Weekday,1,8.33,9.98,3,3,0,7.3,85.7,1.18,0.36,0.36,3.22,9.08,1,0.7,0.32,-0.97,3.5,0,10.17,3810.79,57.43,18.63,11.41,Low,0,0,0
116,Weekday,1,9.42,10.97,2,4,0,6.26,80.8,1.15,0.21,0.42,5.22,9.92,0,1.74,-0.71,1.58,24.5,0,8.49,3005.76,57.27,29.84,19.33,Low,0,0,0
116,Weekend,0,5.56,8.34,0,3,0,6.25,71.8,1.47,0,0.53,83.4,5.56,0,1.75,0.91,-1.04,8.75,0,12.69,4518.61,60.64,36.78,24.24,Low,0,0,0
116,Weekday,1,8.54,10.91,3,2,0,5.84,70.2,1.26,0.35,0.23,3.52,9.29,1,2.16,-3.07,2.15,32.3,1,8.13,3023.28,33.64,47.77,32.01,Low,0,0,0
116,Weekday,1,8.1,10.09,3,5,0,6.51,68.9,1.23,0.37,0.61,3.25,8.85,1,1.49,1.42,0.32,10.7,0,8.4,3169.4,76.42,55.91,37.77,Low,0,0,0
116,Weekend,0,6.15,8.48,1,2,0,6.11,63.2,1.36,0.16,0.32,7.71,6.4,0,1.89,-0.37,-0.69,9.45,0,10.11,3728.8,45.22,63.51,43.14,Low,0,0,0
116,Weekend,0,5.93,7.5,4,3,0,8.6,48.2,1.24,0.66,0.5,1.83,6.93,0,-0.6,4.1,-5.4,0,0,7.99,2914.49,76.78,73.99,50.55,Medium,0,1,0
